codex/hepta-w0-lane-c-20260908	8ebee5e3ef81b546eca65b2f6b5e6321e595599a	archive/branch-tip/20260908/codex/hepta-w0-lane-c-20260908
codex/hepta-w0-lane-d-20260908	b11486441ec23c41c53d03772df492086410b7cc	archive/branch-tip/20260908/codex/hepta-w0-lane-d-20260908
codex/hepta-w0-lane-e-20260908	fd09179cf5f34dc30b3c96b8910d2ab71e62e99c	archive/branch-tip/20260908/codex/hepta-w0-lane-e-20260908
codex/hepta-w0-lane-f-20260908	aa4696290f9a0efdd90587289651a24f287b0f1c	archive/branch-tip/20260908/codex/hepta-w0-lane-f-20260908
codex/hepta-w0-lane-g-20260908	3704012db9ca4e029f7c5bda1fc04a28f0c5524f	archive/branch-tip/20260908/codex/hepta-w0-lane-g-20260908
codex/hepta-w0-review-base-20260908	2bdb377497eb924f592a8d37b378f03c2f2f7078	archive/branch-tip/20260908/codex/hepta-w0-review-base-20260908
codex/hepta-w0-seven-lanes-candidate-20260908	776b4ebf6ce941e593b077e357e199cb6399e4e5	archive/branch-tip/20260908/codex/hepta-w0-seven-lanes-candidate-20260908
codex/hepta-w0-seven-lanes-handoff-20260908	5c34496f40a7a3953f1dc9682c8f96bd4916ad11	archive/branch-tip/20260908/codex/hepta-w0-seven-lanes-handoff-20260908
codex/set-default-main-20260907	0a06692ffa07c8607b28112e41271df4c7734639	archive/branch-tip/20260908/codex/set-default-main-20260907
codex/trillionnium-os-admission-hardening-20260907	6e46e764e1c9f2f6510475013c3128e684417636	archive/branch-tip/20260908/codex/trillionnium-os-admission-hardening-20260907
codex/trillionnium-os-external-admission-20260907	6e46e764e1c9f2f6510475013c3128e684417636	archive/branch-tip/20260908/codex/trillionnium-os-external-admission-20260907
codex/trillionnium-os-external-evidence-restore-20260908	185dcaff7d610dfd5a6e3ece96c75699e8cdcb49	archive/branch-tip/20260908/codex/trillionnium-os-external-evidence-restore-20260908
codex/trillionnium-os-external-evidence-restore-r2-20260908	cb076b3315917427f1d164c1e60e1c36a9d409d9	archive/branch-tip/20260908/codex/trillionnium-os-external-evidence-restore-r2-20260908
codex/trillionnium-os-external-evidence-restore-r3-20260908	acebd37fb049e9e2b37876e58e3c997b0b2e152f	archive/branch-tip/20260908/codex/trillionnium-os-external-evidence-restore-r3-20260908
codex/trillionnium-os-external-evidence-restore-r4-20260908	c9bf24c56ee6ee66dae86a8919957207e7566758	archive/branch-tip/20260908/codex/trillionnium-os-external-evidence-restore-r4-20260908
codex/trillionnium-os-fixed-target-executor-20260907	e0d231739fa2c43bd010d7a170c70aa89d5812a8	archive/branch-tip/20260908/codex/trillionnium-os-fixed-target-executor-20260907
codex/trillionnium-os-pr456-approved-tree-restore-20260908	a04ba23781879c67d4545a4480ce94468c07337c	archive/branch-tip/20260908/codex/trillionnium-os-pr456-approved-tree-restore-20260908
codex/uds-clippy-order-20260906	6b341e0ee70916da3105e0a39dc723607a89f279	archive/branch-tip/20260908/codex/uds-clippy-order-20260906
fix/blocking-ci-pr-concurrency-20260906	5b5326b9adc4b041446df59415996ea6a99aa599	archive/branch-tip/20260908/fix/blocking-ci-pr-concurrency-20260906
fix/hepta-registry-shape-closure-20260906	28028b69b21aa3a279ffab96319ad3801b4c402e	archive/branch-tip/20260908/fix/hepta-registry-shape-closure-20260906
integration/all-branches-final-seal-20260907	5050ec83860193e497fe47217fad1f55994a1739	archive/branch-tip/20260908/integration/all-branches-final-seal-20260907
integration/all-branches-staging-34080942614	be85aa72c9fb08957a8fc03aa7e5e626aee4f2a8	archive/branch-tip/20260908/integration/all-branches-staging-34080942614
integration/all-branches-staging-34081015792	62333461746322219258453e41c79a36e6e8367b	archive/branch-tip/20260908/integration/all-branches-staging-34081015792
integration/all-branches-staging-34098423957	664def105a1656bbf22ce4e955be6681ba6e6a93	archive/branch-tip/20260908/integration/all-branches-staging-34098423957
integration/all-branches-staging-34107591795	22d68fe746b795d6b0c87f5a0e3d81fcaf3940ad	archive/branch-tip/20260908/integration/all-branches-staging-34107591795
integration/final-main-tree-20260907	a04ba23781879c67d4545a4480ce94468c07337c	archive/branch-tip/20260908/integration/final-main-tree-20260907
integration/final-main-tree-followup-20260907-r1	b4f02458b63e9ef54c630c2e441a151b304025d7	archive/branch-tip/20260908/integration/final-main-tree-followup-20260907-r1
integration/hepta-all-blockers-base-20260907	5a0fe3ad3ef69748356c004a62a90e3e84f7a87c	archive/branch-tip/20260908/integration/hepta-all-blockers-base-20260907
integration/hepta-w0-internal-closure-20260908	a327d024e8f41f298d837d5004920040d530c85f	archive/branch-tip/20260908/integration/hepta-w0-internal-closure-20260908
integration/vnext-main-20260811	1fdd7eeb94abdc5e44ec5e23ecc947ff801e4682	archive/branch-tip/20260908/integration/vnext-main-20260811
main	b97b856b0a23625ea98eccd97e701134aa967e2f	archive/branch-tip/20260908/main
ops/ci-failure-diagnostic-20260907	75f22fae7484b96214c34e34fe04cb1d2f234fad	archive/branch-tip/20260908/ops/ci-failure-diagnostic-20260907
ops/exact-source-export-20260907	86a232baefa3580a6c4fd618a5bf938bc6f561a0	archive/branch-tip/20260908/ops/exact-source-export-20260907
ops/final-all-branches-convergence-20260908	bd37367824767f455214b4169c4e784b539fda5e	archive/branch-tip/20260908/ops/final-all-branches-convergence-20260908
ops/final-all-branches-convergence-r6-20260908	6083e68d5319ff976f44089dc92a06b4a56d4857	archive/branch-tip/20260908/ops/final-all-branches-convergence-r6-20260908
ops/final-all-branches-convergence-r7-diagnostic-20260908	9b9c31773a65531d7fb02a49d214959d5f67ca11	archive/branch-tip/20260908/ops/final-all-branches-convergence-r7-diagnostic-20260908
ops/final-main-convergence-20260908	c5f813cfc226bd1bad1c6614ef335047054de322	archive/branch-tip/20260908/ops/final-main-convergence-20260908
ops/final-main-convergence-v3-20260908	b88aac57e747c79965d764c33b6f4fb3f541293c	archive/branch-tip/20260908/ops/final-main-convergence-v3-20260908
ops/final-main-convergence-v8-20260908	c49468dd831b4e2e093465f9e8a19dccfb7644c6	archive/branch-tip/20260908/ops/final-main-convergence-v8-20260908
ops/final-main-repair-v7-20260908	6e177cf0ac32c0e46841101285d7a502ffdb9f15	archive/branch-tip/20260908/ops/final-main-repair-v7-20260908
ops/hepta-base-format-shear-diagnostic-20260906	49cc8c193c4923a7687316944dcd61a47fe0b149	archive/branch-tip/20260908/ops/hepta-base-format-shear-diagnostic-20260906
ops/hepta-base-format-shear-fix-20260906	b35b55f7767a3610481551c6260929904798b33c	archive/branch-tip/20260908/ops/hepta-base-format-shear-fix-20260906
ops/hepta-default-main-switch-20260907	7621e3ec79b6092c9148c1e6c4177cb3f227e6c6	archive/branch-tip/20260908/ops/hepta-default-main-switch-20260907
ops/hepta-exact-source-export-4f08144e-20260906	1165b9b6f21964edb2ea1208da49895ca5916462	archive/branch-tip/20260908/ops/hepta-exact-source-export-4f08144e-20260906
ops/hepta-final-gap-closure-r2-controller-20260908	39ecb4562a031874bbf36c60d688e71188090c7c	archive/branch-tip/20260908/ops/hepta-final-gap-closure-r2-controller-20260908
ops/hepta-gap-closure-materializer-20260907-r3	b340e23be1ceab6269e5515edd73802457b835d7	archive/branch-tip/20260908/ops/hepta-gap-closure-materializer-20260907-r3
ops/hepta-module-shape-discovery-20260906	5f3e7a1b91213bd2f6f3d5a93f1306989a704014	archive/branch-tip/20260908/ops/hepta-module-shape-discovery-20260906
ops/hepta-safe-workflow-blob-20260907	af2c7cf1cced3c9973966b7fbff6e574062d3270	archive/branch-tip/20260908/ops/hepta-safe-workflow-blob-20260907
ops/hepta-stale-actions-cleanup-20260906	2827ba522cd69131f6023894e65777262f48cdfc	archive/branch-tip/20260908/ops/hepta-stale-actions-cleanup-20260906
ops/heptabao-http-fallback-diagnostic-20260908	ede76a26815a140b5c92abb0f73ce66ce91d8e4f	archive/branch-tip/20260908/ops/heptabao-http-fallback-diagnostic-20260908
ops/main-tree-convergence-20260908	b97b856b0a23625ea98eccd97e701134aa967e2f	archive/branch-tip/20260908/ops/main-tree-convergence-20260908
ops/merge-all-branches-20260907	079be92ac26671ab992b3ec42fc5a16ea4e524dc	archive/branch-tip/20260908/ops/merge-all-branches-20260907
ops/pr328-stale-queue-cleanup-v1-20260906	b35b55f7767a3610481551c6260929904798b33c	archive/branch-tip/20260908/ops/pr328-stale-queue-cleanup-v1-20260906
ops/pr451-finalizer-20260907	e31df34dd30d046c78057eaa7af775b3210aa9b1	archive/branch-tip/20260908/ops/pr451-finalizer-20260907
ops/pr456-followup-publisher-20260907-r1	5ce83ea4c60cc1ed2c066510002eb8813506961a	archive/branch-tip/20260908/ops/pr456-followup-publisher-20260907-r1
ops/pr456-gapfix-result-20260907-r2	e9d4bf4fbd2943ad962e7128be7dfb118a9e9c07	archive/branch-tip/20260908/ops/pr456-gapfix-result-20260907-r2
ops/pr456-review-fix-r3-20260907	2f820b69b6b7517843963e3cc8763cab320aace2	archive/branch-tip/20260908/ops/pr456-review-fix-r3-20260907
ops/pr456-review-fix-r4-20260907	ee1a41ca4617ed9764ade6200c4e40757a9a7d51	archive/branch-tip/20260908/ops/pr456-review-fix-r4-20260907
ops/pr459-merge-controller-20260908	835bc95cddb40a41384447afa72cfaedf374a4c6	archive/branch-tip/20260908/ops/pr459-merge-controller-20260908
ops/pr463-expiry-materializer-20260908	77996027f06f85d0447e7c46318be65954719e0c	archive/branch-tip/20260908/ops/pr463-expiry-materializer-20260908
ops/schema-probe-20260908	b97b856b0a23625ea98eccd97e701134aa967e2f	archive/branch-tip/20260908/ops/schema-probe-20260908
ops/trillionnium-os-runner-probe-20260906	52c246a935578dffed009c35efeb7a05727ef4e6	archive/branch-tip/20260908/ops/trillionnium-os-runner-probe-20260906
ops/trillionnium-os-status-snapshot-20260908	20d6f25dc906f582a579c95da4cedc2a1085a054	archive/branch-tip/20260908/ops/trillionnium-os-status-snapshot-20260908
ops/trillionnium-os-subject-rebind-controller-20260908	80e96ae7211788440958060be58d3d65d272bfec	archive/branch-tip/20260908/ops/trillionnium-os-subject-rebind-controller-20260908
ops/world-object-probe-20260906	390c42aac6fc0757a819690f9edcd6beef3c7ea0	archive/branch-tip/20260908/ops/world-object-probe-20260906
reviewer/ci-governance-simplification-20260908	5f9629f1b7ec6e3cd050d59dc9b2c4b83374b63e	archive/branch-tip/20260908/reviewer/ci-governance-simplification-20260908
